Name,SID,Email,Lab 1,Lab 1 - Max Points,Lab 1 - Submission Time,Lab 1 - Lateness (H:M:S),Project 1 Checkpoint,Project 1 Checkpoint - Max Points,Project 1 Checkpoint - Submission Time,Project 1 Checkpoint - Lateness (H:M:S),Project 1,Project 1 - Max Points,Project 1 - Submission Time,Project 1 - Lateness (H:M:S),Lab 2,Lab 2 - Max Points,Lab 2 - Submission Time,Lab 2 - Lateness (H:M:S),Lab 3,Lab 3 - Max Points,Lab 3 - Submission Time,Lab 3 - Lateness (H:M:S),Project 2 Checkpoint,Project 2 Checkpoint - Max Points,Project 2 Checkpoint - Submission Time,Project 2 Checkpoint - Lateness (H:M:S),Project 2,Project 2 - Max Points,Project 2 - Submission Time,Project 2 - Lateness (H:M:S),Lab 2 Redemption,Lab 2 Redemption - Max Points,Lab 2 Redemption - Submission Time,Lab 2 Redemption - Lateness (H:M:S),Lab 4,Lab 4 - Max Points,Lab 4 - Submission Time,Lab 4 - Lateness (H:M:S),Lab 3 Redemption,Lab 3 Redemption - Max Points,Lab 3 Redemption - Submission Time,Lab 3 Redemption - Lateness (H:M:S),Project 1 Redemption,Project 1 Redemption - Max Points,Project 1 Redemption - Submission Time,Project 1 Redemption - Lateness (H:M:S),Project 2 Redemption,Project 2 Redemption - Max Points,Project 2 Redemption - Submission Time,Project 2 Redemption - Lateness (H:M:S),Lab 5,Lab 5 - Max Points,Lab 5 - Submission Time,Lab 5 - Lateness (H:M:S),Midterm,Midterm - Max Points,Midterm - Submission Time,Midterm - Lateness (H:M:S),Project 3 Checkpoint,Project 3 Checkpoint - Max Points,Project 3 Checkpoint - Submission Time,Project 3 Checkpoint - Lateness (H:M:S),Project 3,Project 3 - Max Points,Project 3 - Submission Time,Project 3 - Lateness (H:M:S),Lab 4 Redemption,Lab 4 Redemption - Max Points,Lab 4 Redemption - Submission Time,Lab 4 Redemption - Lateness (H:M:S),Lab 6,Lab 6 - Max Points,Lab 6 - Submission Time,Lab 6 - Lateness (H:M:S),Lab 7,Lab 7 - Max Points,Lab 7 - Submission Time,Lab 7 - Lateness (H:M:S),Final Project (Checkpoint1),Final Project (Checkpoint1) - Max Points,Final Project (Checkpoint1) - Submission Time,Final Project (Checkpoint1) - Lateness (H:M:S),Lab 5 Redemption,Lab 5 Redemption - Max Points,Lab 5 Redemption - Submission Time,Lab 5 Redemption - Lateness (H:M:S),Lab 6 Redemption,Lab 6 Redemption - Max Points,Lab 6 Redemption - Submission Time,Lab 6 Redemption - Lateness (H:M:S),Final Project (Checkpoint2),Final Project (Checkpoint2) - Max Points,Final Project (Checkpoint2) - Submission Time,Final Project (Checkpoint2) - Lateness (H:M:S),Lab 8,Lab 8 - Max Points,Lab 8 - Submission Time,Lab 8 - Lateness (H:M:S),Project 3 Redemption,Project 3 Redemption - Max Points,Project 3 Redemption - Submission Time,Project 3 Redemption - Lateness (H:M:S),Discussion 8 Worksheet,Discussion 8 Worksheet - Max Points,Discussion 8 Worksheet - Submission Time,Discussion 8 Worksheet - Lateness (H:M:S),Lab 7 Redemption,Lab 7 Redemption - Max Points,Lab 7 Redemption - Submission Time,Lab 7 Redemption - Lateness (H:M:S),Total Lateness (H:M:S),disc_count,lecture_count,Lab 1 Redemption,Lab 1 Redemption - Max Points,Lab 1 Grade,Lab 1 Redemption Grade,Lab 2 Grade,Lab 2 Redemption Grade,Lab 3 Grade,Lab 3 Redemption Grade,Lab 4 Grade,Lab 4 Redemption Grade,Lab 5 Grade,Lab 5 Redemption Grade,Lab 6 Grade,Lab 6 Redemption Grade,Lab 7 Grade,Lab 7 Redemption Grade,Project 1 Grade,Project 1 Redemption Grade,Project 2 Grade,Project 2 Redemption Grade,Project 3 Grade,Project 3 Redemption Grade,Project 1 Checkpoint Final Grade,Project 2 Checkpoint Final Grade,Project 3 Checkpoint Final Grade,Project 1 Final Grade,Project 2 Final Grade,Project 3 Final Grade,Lab 1 Final Grade,Lab 2 Final Grade,Lab 3 Final Grade,Lab 4 Final Grade,Lab 5 Final Grade,Lab 6 Final Grade,Lab 7 Final Grade,Dropped Labs,Elgible for Discussion,Max Possible Points,Current Max Possible Score,Lab Average,Project Average,Project Checkpoint Average,Overall Score without Discussion,Overall Score with Discussion,Overall Score,Current Score
Erin Li,A16912482,wel055@ucsd.edu,127.0,133.0,2024-04-10 23:23:07 -0700,00:00:00,13.0,13.0,2024-04-12 21:37:12 -0700,00:00:00,99.0,123.0,2024-04-21 21:44:47 -0700,00:00:00,77.5,79.5,2024-04-17 23:47:20 -0700,00:00:00,53.5,56.0,2024-04-24 23:45:34 -0700,00:00:00,5.0,5.0,2024-04-26 16:20:14 -0700,00:00:00,86.0,101.0,2024-05-05 22:55:49 -0700,00:00:00,,79.5,,00:00:00,,93.0,,00:00:00,,56.0,,00:00:00,123.0,123.0,2024-05-26 01:29:20 -0700,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-10 22:56:45 -0700,00:00:00,33.0,50.0,2024-05-02 13:00:08 -0700,00:00:00,10.0,10.0,2024-05-13 14:39:26 -0700,00:00:00,83.0,100.0,2024-05-19 22:40:20 -0700,00:00:00,,93.0,,00:00:00,48.0,56.0,2024-05-19 02:40:19 -0700,00:00:00,107.0,111.0,2024-05-26 23:47:04 -0700,00:00:00,0.0,20.0,2024-05-24 22:48:46 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,7.0,3.0,,133.0,0.9548872180451128,,0.9748427672955975,,0.9553571428571429,,,,1.0,,0.8571428571428571,,0.963963963963964,,0.8048780487804879,1.0,0.8514851485148515,,0.83,,1.0,1.0,1.0,0.9609756097560975,0.8514851485148515,0.83,0.9548872180451128,0.9748427672955975,0.9553571428571429,,1.0,0.8571428571428571,0.963963963963964,Lab 4,False,37.30555555555556,37.30555555555556,0.8151705641863821,0.880820252756983,1.0,32.195810737648266,32.195810737648266,32.195810737648266,86.30299229749349
Ethan Cota,A18141093,ecota@ucsd.edu,114.0,133.0,2024-04-10 21:25:29 -0700,00:00:00,5.0,13.0,2024-04-12 20:26:53 -0700,00:00:00,70.0,123.0,2024-04-19 21:12:28 -0700,00:00:00,41.0,79.5,2024-04-17 23:57:25 -0700,00:00:00,26.0,56.0,2024-04-23 23:03:30 -0700,00:00:00,,5.0,,00:00:00,53.0,101.0,2024-05-03 22:36:13 -0700,00:00:00,,79.5,,00:00:00,,93.0,,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,56.0,61.0,2024-05-08 23:12:43 -0700,00:00:00,24.0,50.0,2024-05-02 12:59:56 -0700,00:00:00,,10.0,,00:00:00,61.0,100.0,2024-05-17 23:02:14 -0700,00:00:00,,93.0,,00:00:00,,56.0,,00:00:00,,111.0,,00:00:00,18.0,20.0,2024-05-24 20:02:55 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,56.0,65.0,2024-05-25 20:38:36 -0700,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,0.0,0.0,,133.0,0.8571428571428571,,0.5157232704402516,,0.4642857142857143,,,,0.9180327868852459,,,,,,0.5691056910569106,,0.5247524752475248,,0.61,,0.38461538461538464,,,0.5691056910569106,0.5247524752475248,0.61,0.8571428571428571,0.5157232704402516,0.4642857142857143,,0.9180327868852459,,,Lab 4,False,37.30555555555556,37.30555555555556,0.39359780410772416,0.5679527221014785,0.12820512820512822,17.156361432360484,17.156361432360484,17.156361432360484,45.988757376394446
Ethan Flores,A17359067,etflores@ucsd.edu,123.0,133.0,2024-04-10 22:18:13 -0700,00:00:00,13.0,13.0,2024-04-12 23:57:07 -0700,00:00:00,122.0,123.0,2024-04-21 19:11:44 -0700,00:00:00,76.5,79.5,2024-04-17 23:54:06 -0700,00:00:00,56.0,56.0,2024-04-24 20:43:09 -0700,00:00:00,5.0,5.0,2024-04-26 22:31:06 -0700,00:00:00,91.0,101.0,2024-05-05 23:38:19 -0700,00:00:00,,79.5,,00:00:00,92.0,93.0,2024-05-03 23:03:42 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,60.5,61.0,2024-05-08 21:59:57 -0700,00:00:00,21.0,50.0,2024-05-02 13:00:08 -0700,00:00:00,10.0,10.0,2024-05-13 19:12:13 -0700,00:00:00,90.5,100.0,2024-05-20 21:56:02 -0700,00:00:00,,93.0,,00:00:00,54.0,56.0,2024-05-17 20:31:44 -0700,00:00:00,108.0,111.0,2024-05-24 20:53:56 -0700,00:00:00,0.0,20.0,2024-05-26 23:20:19 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,2024-05-28 15:06:18 -0700,00:00:00,,111.0,,00:00:00,00:00:00,6.0,5.0,,133.0,0.924812030075188,,0.9622641509433962,,1.0,,0.989247311827957,,0.9918032786885246,,0.9642857142857143,,0.972972972972973,,0.991869918699187,,0.900990099009901,,0.905,,1.0,1.0,1.0,0.991869918699187,0.900990099009901,0.905,0.924812030075188,0.9622641509433962,1.0,0.989247311827957,0.9918032786885246,0.9642857142857143,0.972972972972973,Lab 1,False,37.30555555555556,37.30555555555556,0.9721979226848217,0.9326200059030293,1.0,35.60970390800126,35.60970390800126,35.60970390800126,95.45415790677924
Ethan Lau,A16885027,e3lau@ucsd.edu,128.0,133.0,2024-04-12 15:15:14 -0700,00:00:00,13.0,13.0,2024-04-13 04:14:36 -0700,04:15:36,94.0,123.0,2024-04-18 01:13:22 -0700,00:00:00,63.5,79.5,2024-04-17 02:36:24 -0700,00:00:00,54.0,56.0,2024-04-23 23:06:11 -0700,00:00:00,5.0,5.0,2024-04-25 00:02:58 -0700,00:00:00,88.0,101.0,2024-05-05 22:30:26 -0700,00:00:00,,79.5,,00:00:00,82.0,93.0,2024-05-03 13:21:22 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-10 15:22:13 -0700,00:00:00,28.0,50.0,2024-05-02 12:59:42 -0700,00:00:00,10.0,10.0,2024-05-12 20:35:26 -0700,00:00:00,83.0,100.0,2024-05-19 02:03:53 -0700,00:00:00,,93.0,,00:00:00,53.0,56.0,2024-05-17 16:44:44 -0700,00:00:00,107.0,111.0,2024-05-24 17:13:04 -0700,00:00:00,,20.0,,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,04:15:36,0.0,0.0,,133.0,0.9624060150375939,,0.7987421383647799,,0.9642857142857143,,0.8817204301075269,,1.0,,0.9464285714285714,,0.963963963963964,,0.7642276422764228,,0.8712871287128713,,0.83,,1.0,1.0,1.0,0.7642276422764228,0.8712871287128713,0.83,0.9624060150375939,0.7987421383647799,0.9642857142857143,0.8817204301075269,1.0,0.9464285714285714,0.963963963963964,Lab 2,False,37.30555555555556,37.30555555555556,0.9310781190268786,0.8218382569964313,1.0,32.89290472576787,32.89290472576787,32.89290472576787,88.1715986692214
Eunice Cho,A18073110,euc003@ucsd.edu,127.0,133.0,2024-04-10 20:40:36 -0700,00:00:00,13.0,13.0,2024-04-12 18:04:05 -0700,00:00:00,105.0,123.0,2024-04-19 20:27:49 -0700,00:00:00,77.5,79.5,2024-04-17 01:43:09 -0700,00:00:00,56.0,56.0,2024-04-24 00:22:03 -0700,00:00:00,5.0,5.0,2024-04-22 20:12:33 -0700,00:00:00,82.0,101.0,2024-05-03 22:42:30 -0700,00:00:00,,79.5,,00:00:00,90.0,93.0,2024-04-30 23:52:04 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-08 08:10:45 -0700,00:00:00,15.0,50.0,2024-05-02 13:00:17 -0700,00:00:00,10.0,10.0,2024-05-08 19:44:18 -0700,00:00:00,88.0,100.0,2024-05-16 21:18:37 -0700,00:00:00,,93.0,,00:00:00,53.0,56.0,2024-05-14 23:59:10 -0700,00:00:00,105.0,111.0,2024-05-21 22:21:48 -0700,00:00:00,20.0,20.0,2024-05-24 20:03:28 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,65.0,65.0,2024-05-28 23:51:48 -0700,00:00:00,,100.0,,00:00:00,,7.0,2024-05-27 22:10:25 -0700,00:00:00,,111.0,,00:00:00,00:00:00,5.0,7.0,,133.0,0.9548872180451128,,0.9748427672955975,,1.0,,0.967741935483871,,1.0,,0.9464285714285714,,0.9459459459459459,,0.8536585365853658,,0.8118811881188119,,0.88,,1.0,1.0,1.0,0.8536585365853658,0.8118811881188119,0.88,0.9548872180451128,0.9748427672955975,1.0,0.967741935483871,1.0,0.9464285714285714,0.9459459459459459,Lab 7,False,37.30555555555556,37.30555555555556,0.9699780625998712,0.8485132415680593,1.0,33.99817091984355,33.99817091984355,33.99817091984355,91.13433753643841
Fahad Alkhazam,A16506623,falkhazam@ucsd.edu,,133.0,,00:00:00,3.0,13.0,2024-04-14 23:42:59 -0700,47:43:59,62.0,123.0,2024-05-18 20:38:24 -0700,644:39:24,43.0,79.5,2024-04-19 17:54:55 -0700,41:55:55,39.0,56.0,2024-04-26 21:55:09 -0700,00:00:00,,5.0,,00:00:00,,101.0,,00:00:00,76.5,79.5,2024-05-21 21:18:00 -0700,00:00:00,,93.0,,00:00:00,52.0,56.0,2024-05-25 00:23:40 -0700,00:00:00,111.0,123.0,2024-05-24 01:46:50 -0700,00:00:00,,101.0,,00:00:00,,61.0,,00:00:00,,50.0,,00:00:00,,10.0,,00:00:00,3.0,100.0,2024-05-19 23:44:29 -0700,00:00:00,76.5,93.0,2024-05-28 21:31:33 -0700,00:00:00,14.0,56.0,2024-05-17 20:30:09 -0700,00:00:00,13.0,111.0,2024-05-24 23:16:14 -0700,00:00:00,,20.0,,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,734:19:18,0.0,0.0,,133.0,,,0.5408805031446541,0.9622641509433962,0.6964285714285714,0.9285714285714286,,0.8225806451612904,,,0.25,,0.11711711711711711,,0.5040650406504065,0.9024390243902439,,,0.03,,0.23076923076923078,,,0.8227642276422764,,0.03,,0.8779874213836478,0.8821428571428571,,,0.25,0.11711711711711711,Lab 1,False,37.30555555555556,37.30555555555556,0.30389248509194605,0.2842547425474255,0.07692307692307693,10.287762088297063,10.287762088297063,10.287762088297063,27.57702421285884
Francisco Downey,A16131853,fdowney@ucsd.edu,110.0,133.0,2024-04-10 22:05:13 -0700,00:00:00,13.0,13.0,2024-04-12 17:51:27 -0700,00:00:00,122.0,123.0,2024-04-19 14:33:41 -0700,00:00:00,72.0,79.5,2024-04-19 18:13:48 -0700,42:14:48,54.0,56.0,2024-04-24 19:53:39 -0700,00:00:00,5.0,5.0,2024-04-25 18:07:54 -0700,00:00:00,94.0,101.0,2024-05-05 15:21:48 -0700,00:00:00,,79.5,,00:00:00,86.0,93.0,2024-05-03 22:40:45 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-08 18:49:20 -0700,00:00:00,21.0,50.0,2024-05-02 13:00:03 -0700,00:00:00,10.0,10.0,2024-05-10 18:10:20 -0700,00:00:00,95.0,100.0,2024-05-17 18:51:38 -0700,00:00:00,,93.0,,00:00:00,48.0,56.0,2024-05-17 20:16:46 -0700,00:00:00,111.0,111.0,2024-05-22 22:18:32 -0700,00:00:00,0.0,20.0,2024-05-23 19:56:57 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,2024-05-28 15:19:11 -0700,00:00:00,,111.0,,00:00:00,42:14:48,6.0,6.0,,133.0,0.8270676691729323,,0.9056603773584906,,0.9642857142857143,,0.9247311827956989,,1.0,,0.8571428571428571,,1.0,,0.991869918699187,,0.9306930693069307,,0.95,,1.0,1.0,1.0,0.991869918699187,0.9306930693069307,0.95,0.8270676691729323,0.9056603773584906,0.9642857142857143,0.9247311827956989,1.0,0.8571428571428571,1.0,Lab 1,False,37.30555555555556,37.30555555555556,0.9255554001079561,0.9575209960020392,1.0,35.351047121162,35.351047121162,35.351047121162,94.76081134488695
Gahn Wuwong,A17406546,gwuwong@ucsd.edu,121.0,133.0,2024-04-10 00:44:27 -0700,00:00:00,13.0,13.0,2024-04-11 20:15:54 -0700,00:00:00,111.0,123.0,2024-04-19 18:50:59 -0700,00:00:00,76.5,79.5,2024-04-17 17:51:01 -0700,00:00:00,54.0,56.0,2024-04-23 19:26:36 -0700,00:00:00,5.0,5.0,2024-04-25 14:33:18 -0700,00:00:00,83.0,101.0,2024-05-05 17:38:51 -0700,00:00:00,,79.5,,00:00:00,89.5,93.0,2024-05-01 11:03:46 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,60.5,61.0,2024-05-08 02:30:46 -0700,00:00:00,35.5,50.0,2024-05-02 13:00:08 -0700,00:00:00,10.0,10.0,2024-05-09 17:14:44 -0700,00:00:00,100.0,100.0,2024-05-17 22:23:52 -0700,00:00:00,,93.0,,00:00:00,53.0,56.0,2024-05-15 21:09:40 -0700,00:00:00,109.0,111.0,2024-05-22 12:34:55 -0700,00:00:00,20.0,20.0,2024-05-25 17:31:31 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,60.0,65.0,2024-05-28 14:02:17 -0700,00:00:00,,100.0,,00:00:00,,7.0,2024-05-28 22:16:02 -0700,00:00:00,,111.0,,00:00:00,00:00:00,6.0,6.0,,133.0,0.9097744360902256,,0.9622641509433962,,0.9642857142857143,,0.9623655913978495,,0.9918032786885246,,0.9464285714285714,,0.9819819819819819,,0.9024390243902439,,0.8217821782178217,,1.0,,1.0,1.0,1.0,0.9024390243902439,0.8217821782178217,1.0,0.9097744360902256,0.9622641509433962,0.9642857142857143,0.9623655913978495,0.9918032786885246,0.9464285714285714,0.9819819819819819,Lab 1,False,37.30555555555556,37.30555555555556,0.9598433892594661,0.9080737342026884,1.0,34.95727968255877,34.95727968255877,34.95727968255877,93.70529177752165
Gavin Meregillano,A18071937,gmeregillano@ucsd.edu,122.0,133.0,2024-04-08 19:20:33 -0700,00:00:00,13.0,13.0,2024-04-11 19:37:51 -0700,00:00:00,115.0,123.0,2024-04-19 15:09:28 -0700,00:00:00,77.5,79.5,2024-04-16 14:34:11 -0700,00:00:00,50.0,56.0,2024-04-24 16:22:36 -0700,00:00:00,5.0,5.0,2024-04-23 20:03:30 -0700,00:00:00,93.0,101.0,2024-05-03 10:26:51 -0700,00:00:00,79.5,79.5,2024-04-22 21:31:29 -0700,00:00:00,89.5,93.0,2024-05-01 15:04:10 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-08 16:02:22 -0700,00:00:00,30.0,50.0,2024-05-02 12:59:56 -0700,00:00:00,10.0,10.0,2024-05-07 19:19:06 -0700,00:00:00,94.0,100.0,2024-05-14 22:47:32 -0700,00:00:00,,93.0,,00:00:00,54.0,56.0,2024-05-13 18:03:43 -0700,00:00:00,109.0,111.0,2024-05-22 16:12:14 -0700,00:00:00,20.0,20.0,2024-05-24 17:32:55 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,63.0,65.0,2024-05-28 20:47:19 -0700,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,6.0,5.0,,133.0,0.9172932330827067,,0.9748427672955975,1.0,0.8928571428571429,,0.9623655913978495,,1.0,,0.9642857142857143,,0.9819819819819819,,0.9349593495934959,,0.9207920792079208,,0.94,,1.0,1.0,1.0,0.9349593495934959,0.9207920792079208,0.94,0.9172932330827067,0.9949685534591195,0.8928571428571429,0.9623655913978495,1.0,0.9642857142857143,0.9819819819819819,Lab 3,False,37.30555555555556,37.30555555555556,0.959107459580645,0.9319171429338056,1.0,35.392895801263336,35.392895801263336,35.392895801263336,94.87298948961133
Gihyeon Kwon,A17582684,gikwon@ucsd.edu,132.0,133.0,2024-04-10 02:20:20 -0700,00:00:00,13.0,13.0,2024-04-12 15:05:29 -0700,00:00:00,120.0,123.0,2024-04-20 21:57:48 -0700,00:00:00,79.5,79.5,2024-04-17 03:58:34 -0700,00:00:00,56.0,56.0,2024-04-24 16:12:20 -0700,00:00:00,5.0,5.0,2024-04-26 16:00:09 -0700,00:00:00,91.0,101.0,2024-05-05 20:34:28 -0700,00:00:00,,79.5,,00:00:00,87.5,93.0,2024-04-30 19:44:38 -0700,00:00:00,,56.0,,00:00:00,123.0,123.0,2024-05-01 15:54:32 -0700,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-08 17:52:06 -0700,00:00:00,29.0,50.0,2024-05-02 13:00:04 -0700,00:00:00,10.0,10.0,2024-05-13 22:35:26 -0700,00:00:00,100.0,100.0,2024-05-19 21:05:16 -0700,00:00:00,93.0,93.0,2024-05-08 17:58:34 -0700,00:00:00,55.0,56.0,2024-05-15 16:59:47 -0700,00:00:00,111.0,111.0,2024-05-22 17:58:49 -0700,00:00:00,0.0,20.0,2024-05-28 18:43:27 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,0.0,6.0,,133.0,0.9924812030075187,,1.0,,1.0,,0.9408602150537635,1.0,1.0,,0.9821428571428571,,1.0,,0.975609756097561,1.0,0.900990099009901,,1.0,,1.0,1.0,1.0,0.9951219512195122,0.900990099009901,1.0,0.9924812030075187,1.0,1.0,0.9881720430107527,1.0,0.9821428571428571,1.0,Lab 6,False,37.30555555555556,37.30555555555556,0.994685157594447,0.9653706834098044,1.0,36.57358054318078,36.57358054318078,36.57358054318078,98.03789274419272
Grace Pei,A17648178,ropei@ucsd.edu,130.0,133.0,2024-04-10 13:02:49 -0700,00:00:00,11.0,13.0,2024-04-12 23:54:53 -0700,00:00:00,109.0,123.0,2024-04-20 17:46:54 -0700,00:00:00,62.5,79.5,2024-04-17 17:11:28 -0700,00:00:00,56.0,56.0,2024-04-24 13:21:04 -0700,00:00:00,5.0,5.0,2024-04-26 10:23:46 -0700,00:00:00,101.0,101.0,2024-05-05 21:31:46 -0700,00:00:00,79.5,79.5,2024-04-24 13:38:12 -0700,00:00:00,,93.0,,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-08 15:56:12 -0700,00:00:00,17.0,50.0,2024-05-02 13:00:07 -0700,00:00:00,10.0,10.0,2024-05-10 16:10:40 -0700,00:00:00,65.0,100.0,2024-05-19 20:53:45 -0700,00:00:00,,93.0,,00:00:00,51.0,56.0,2024-05-15 19:07:37 -0700,00:00:00,109.0,111.0,2024-05-21 20:26:33 -0700,00:00:00,0.0,20.0,2024-05-24 20:04:40 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,92.0,100.0,2024-05-26 15:18:06 -0700,00:00:00,,7.0,2024-05-27 23:05:41 -0700,00:00:00,,111.0,,00:00:00,00:00:00,6.0,5.0,,133.0,0.9774436090225563,,0.7861635220125787,1.0,1.0,,,,1.0,,0.9107142857142857,,0.9819819819819819,,0.8861788617886179,,1.0,,0.65,0.92,0.8461538461538461,1.0,1.0,0.8861788617886179,1.0,0.8660000000000001,0.9774436090225563,0.9572327044025157,1.0,,1.0,0.9107142857142857,0.9819819819819819,Lab 4,False,37.30555555555556,37.30555555555556,0.8324817973030486,0.9173929539295393,0.9487179487179488,32.99698857926902,32.99698857926902,32.99698857926902,88.45060229737042
HUAHAO ZHANG,U10116781,ax009417@acsmail.ucsd.edu,122.0,133.0,2024-04-10 20:39:08 -0700,00:00:00,13.0,13.0,2024-04-12 22:30:40 -0700,00:00:00,101.0,123.0,2024-04-19 16:56:34 -0700,00:00:00,61.0,79.5,2024-04-17 20:07:57 -0700,00:00:00,,56.0,,00:00:00,,5.0,,00:00:00,,101.0,,00:00:00,,79.5,,00:00:00,,93.0,,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,,61.0,,00:00:00,,50.0,,00:00:00,,10.0,,00:00:00,,100.0,,00:00:00,,93.0,,00:00:00,,56.0,,00:00:00,,111.0,,00:00:00,,20.0,,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,2.0,2.0,,133.0,0.9172932330827067,,0.7672955974842768,,,,,,,,,,,,0.8211382113821138,,,,,,1.0,,,0.8211382113821138,,,0.9172932330827067,0.7672955974842768,,,,,,Lab 3,False,37.30555555555556,37.30555555555556,0.24065554722385477,0.27371273712737126,0.3333333333333333,9.875644555731508,9.875644555731508,9.875644555731508,26.47231600940687
Hargen Zheng,A17383701,yoz018@ucsd.edu,133.0,133.0,2024-04-10 22:57:56 -0700,00:00:00,13.0,13.0,2024-04-12 23:57:59 -0700,00:00:00,123.0,123.0,2024-04-18 13:15:02 -0700,00:00:00,76.5,79.5,2024-04-17 22:47:47 -0700,00:00:00,56.0,56.0,2024-04-24 03:15:07 -0700,00:00:00,5.0,5.0,2024-04-24 23:41:57 -0700,00:00:00,87.0,101.0,2024-05-01 18:34:29 -0700,00:00:00,79.5,79.5,2024-04-19 23:27:45 -0700,00:00:00,92.5,93.0,2024-04-30 14:39:50 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,101.0,101.0,2024-05-21 22:50:43 -0700,00:00:00,61.0,61.0,2024-05-05 21:43:00 -0700,00:00:00,35.0,50.0,2024-05-02 13:00:03 -0700,00:00:00,10.0,10.0,2024-05-13 20:42:53 -0700,00:00:00,98.0,100.0,2024-05-18 01:24:46 -0700,00:00:00,93.0,93.0,2024-05-03 23:09:30 -0700,00:00:00,54.0,56.0,2024-05-15 01:32:07 -0700,00:00:00,109.0,111.0,2024-05-22 18:54:03 -0700,00:00:00,0.0,20.0,2024-05-20 23:13:47 -0700,00:00:00,,61.0,,00:00:00,55.0,56.0,2024-05-21 23:49:07 -0700,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,2024-05-28 20:21:02 -0700,00:00:00,,111.0,,00:00:00,00:00:00,7.0,5.0,,133.0,1.0,,0.9622641509433962,1.0,1.0,,0.9946236559139785,1.0,1.0,,0.9642857142857143,0.9821428571428571,0.9819819819819819,,1.0,,0.8613861386138614,1.0,0.98,,1.0,1.0,1.0,1.0,0.9722772277227723,0.98,1.0,0.9924528301886792,1.0,0.9989247311827957,1.0,0.9785714285714285,0.9819819819819819,Lab 6,False,37.30555555555556,37.30555555555556,0.9931329959892695,0.9840924092409241,1.0,36.90046816643374,36.90046816643374,36.90046816643374,98.91413655931606
